id	filename	md5	size	state	acl	project_id	category
0885a0c0-e3f5-480d-a038-a86d2da060e1	APOLLO-OV.c4a9caec-6c9a-467d-942a-0f76ebb1846c.arriba.rna_fusion.tsv	3ea115d2035d0bf31158574ad47ba3db	7407	released	[b'phs003488']	APOLLO-OV	data_file
b6c5fe14-142a-4df0-bf35-e0a110943d26	9fa9d7a2-84b6-4a23-b164-f99c812af47b_wgs_gdc_realn.bai	d66bd470f151297960e980e1cd030ab1	11385824	released	[b'phs003488']	APOLLO-OV	index_file
08af547a-5c37-4706-b2a2-682ad3ad1eee	9fa9d7a2-84b6-4a23-b164-f99c812af47b_wgs_gdc_realn.bam	6ab7192bcc170d21ebf3c59dc7cc5a46	650611690584	released	[b'phs003488']	APOLLO-OV	data_file
08c45df7-392a-4bb2-9ab9-2be958aa113e	f43c5a53-5c48-425d-8ebb-6b51ee1fbf53_wgs_gdc_realn.cr.igv.reheader.seg.txt	7c25e5ade58e3811d4e93cb93db77785	166243	released	[b'open']	APOLLO-OV	data_file
091dae80-2ae5-45cd-aa7f-89cb33ef93ea	3254654f-61e7-4b45-b564-a6f80be03148_wgs_gdc_realn.cr.igv.reheader.seg.txt	9e20ab7d7d35ef295b954ae5f1620423	310219	released	[b'open']	APOLLO-OV	data_file
09386bbf-66a9-4ec5-8982-5fb337228de1	e7c0d304-0fe8-46c0-985e-1751041552c7.rna_seq.transcriptome.gdc_realn.bam	64fc8745f7d6ebc9cce523a38d549e63	7522520635	released	[b'phs003488']	APOLLO-OV	data_file
094d1b6e-df43-4616-81e5-3682a2445825	bc7cc705-6506-4d8b-91ad-2da9ceb8c05f.wgs.gatk4.copy_number_variation.supplementary.tar.gz	84fa3d3870f7ef236f77d701fa7a5297	281628717	released	[b'phs003488']	APOLLO-OV	data_file
0963bab0-931d-4d4c-8ff2-de55d00be65b	APOLLO-OV.d4dc09a5-91f4-4e33-8627-a62acd0e1cfd.arriba.rna_fusion.bedpe	cdb5ab5cf148e9c94146031d0ed9cf36	3264	released	[b'phs003488']	APOLLO-OV	data_file
50b69a6f-5012-4303-8bed-25c8c27f665e	3922ae43-ef26-4e15-9669-03118c846d8f.rna_seq.genomic.gdc_realn.bam.bai	968ee9dc6707468f98ffa2adbea0e73f	3106848	released	[b'phs003488']	APOLLO-OV	index_file
099146da-441e-48e3-a251-37ed07248481	3922ae43-ef26-4e15-9669-03118c846d8f.rna_seq.genomic.gdc_realn.bam	de10d0ed4b685faf64ff1919fc1ab7cd	2892081669	released	[b'phs003488']	APOLLO-OV	data_file
09923fc2-30bd-480c-b38d-7fa7622a2fd2	6ab0bf66-5f11-438a-87d5-89685b569202.wgs.gatk4.copy_number_variation.supplementary.tar.gz	bc6e375b35ebfb6ba86997c86331d07b	284196982	released	[b'phs003488']	APOLLO-OV	data_file
0a0a5115-6570-40cf-a395-b6bbca1e9e06	APOLLO-OV.cb584856-71b8-42d9-b723-d2b3171c48b2.star_fusion.rna_fusion.bedpe	a2996f9ff3bc252b666a5aca13741e71	4718	released	[b'phs003488']	APOLLO-OV	data_file
0a176837-afbf-43f8-aa95-10f9599f1176	APOLLO-OV.09bd1f0c-a1b3-4ade-bf18-a43cba9e3c94.arriba.rna_fusion.tsv	835465811cb2b1bf74a42a0005828e44	7921	released	[b'phs003488']	APOLLO-OV	data_file
0a29b11a-3261-45ab-9553-8a7e16b2786a	APOLLO-OV.c4a9caec-6c9a-467d-942a-0f76ebb1846c.arriba.rna_fusion.bedpe	24731087bc5d2b77aef3d36260700f67	5406	released	[b'phs003488']	APOLLO-OV	data_file
0a3f5696-1f58-41f0-9684-eec554aff377	e3f13355-fca6-46af-98b6-eea379c4ef11_wgs_gdc_realn.cr.igv.reheader.seg.txt	98cca995538be17b267ea5b46c7eda84	120028	released	[b'open']	APOLLO-OV	data_file
0a87e6d3-cbe8-4d7f-aef0-255aa2332551	APOLLO-OV.853832e3-3488-403c-8f49-b19cc88698f3.arriba.rna_fusion.tsv	be25261ed8730a5b1389c635d7bfa20f	23820	released	[b'phs003488']	APOLLO-OV	data_file
0af8c415-7e6b-4f07-8a74-730a745bf93b	APOLLO-OV.9185708c-77c7-4762-8816-61a98eb5a225.arriba.rna_fusion.tsv	cd1ce5eb14cc7856c23374fab061bf79	8066	released	[b'phs003488']	APOLLO-OV	data_file
0b114e53-626b-4294-9359-f924605b59dc	APOLLO-OV.729d8b94-6998-4659-bc2c-92f59ca80d57.arriba.rna_fusion.bedpe	4d5c6b18c3737bbf7bac3676d825dece	4605	released	[b'phs003488']	APOLLO-OV	data_file
7165fca5-8902-4e7f-b22f-a809eac88ec1	b68ca066-9a5d-4ec8-a6f4-b081eb5d98bd.rna_seq.chimeric.gdc_realn.bam.bai	50ddbea16cd22b40ab1c983435e313e8	1897632	released	[b'phs003488']	APOLLO-OV	index_file
0b3724b2-ad17-4ba4-8cad-172c6763e12f	b68ca066-9a5d-4ec8-a6f4-b081eb5d98bd.rna_seq.chimeric.gdc_realn.bam	ef281ccfe50b0a4f3c0912f2fd33d571	7421173	released	[b'phs003488']	APOLLO-OV	data_file
afd7a288-ffa6-4358-8761-0a3556340ecf	20096d1a-89d3-4f6f-9840-e7fc3a046e71_wgs_gdc_realn.bai	f4c0d655182c5f08dade6fcaa5529f9f	9568856	released	[b'phs003488']	APOLLO-OV	index_file
0b39d43c-2f74-4a9d-bd82-7037e8d381a1	20096d1a-89d3-4f6f-9840-e7fc3a046e71_wgs_gdc_realn.bam	87f01f420995a0b47b4fb19bb63bdf11	202765742581	released	[b'phs003488']	APOLLO-OV	data_file
0bb2fbf0-41e0-4879-ba40-6a7e3962e87e	8f857422-2a32-4c11-89bc-4d88bc806367.wgs.gatk4.copy_number_variation.supplementary.tar.gz	062a6de85b0c7a752e69ab862547d8dd	282604730	released	[b'phs003488']	APOLLO-OV	data_file
0c01d33d-c218-4b0a-86dd-efac84919ba5	df9ed0d2-4be3-443f-9194-09a345604b2a.rna_seq.transcriptome.gdc_realn.bam	6daf17c19cce028847689a35289e565b	10302458121	released	[b'phs003488']	APOLLO-OV	data_file
396ccf9e-b24f-4e16-969b-956e4a034d1c	67fcbf7a-5db1-48d8-9b1c-e8ec304d226d.rna_seq.chimeric.gdc_realn.bam.bai	381d4e1dc4db741b2d14e0b5e19389b6	2063080	released	[b'phs003488']	APOLLO-OV	index_file
0c0a16e9-502b-433d-9b2d-f9f5a9d51c5c	67fcbf7a-5db1-48d8-9b1c-e8ec304d226d.rna_seq.chimeric.gdc_realn.bam	3eb45402054d0876dcfec7e9cc703594	20260101	released	[b'phs003488']	APOLLO-OV	data_file
0c0bded3-2fc5-4836-b4f6-bfaadd380ccd	APOLLO-OV.2bdce4ca-dad2-4ab7-8bd9-419353f409fb.star_fusion.rna_fusion.bedpe	58904a8abd93337b0559c075252c8eb2	4077	released	[b'phs003488']	APOLLO-OV	data_file
0c1f0c59-7237-4b9a-b277-2681a482374f	a847f75e-392e-4cba-9233-a5b73a70533d.rna_seq.star_splice_junctions.tsv.gz	48e1dc0980ac597239f61e9f4621aa7f	2351230	released	[b'phs003488']	APOLLO-OV	data_file
